domain,port,scheme,pool_name,coin,algorithm,region,source_type,source_url,confidence,status,first_seen,last_seen,notes
ltc.rupool.pro,3333,stratum+tcp,Rupool,LTC,Scrypt,Global,official,https://rupool.pro/en/mining-pools/ltc/; https://rupool.pro/en/mining-pools/doge/,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain rupool.pro. auto_source=official_site_crawl
ltc.rupool.pro,8888,stratum+tcp,Rupool,LTC,Scrypt,Global,official,https://rupool.pro/en/mining-pools/ltc/; https://rupool.pro/en/mining-pools/doge/,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain rupool.pro. auto_source=official_site_crawl
bitcoin.solo100.org,3333,stratum+tcp,Solo100,BTC,SHA-256,Global,official,https://solo100.org/,confirmed,active,2026-05-11,2026-08-10,Discovered by shallow crawling official website domain solo100.org. auto_source=official_site_crawl
bch-ssl.powhashing.com,5555,stratum+ssl,ViaBTC,BCH,SHA-256,Global,official,https://support.viabtc.com/hc/en-us/articles/14367481714191-Mining-Pools-Information,confirmed,active,2026-04-21,2026-05-11,Discovered by viabtc_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources
bch-ssl.powhashing.com,5555,stratum+tcp,ViaBTC,BCH,SHA-256,Global,official,https://support.viabtc.com/hc/en-us/articles/14367481714191-Mining-Pools-Information,confirmed,active,2026-04-21,2026-05-11,Discovered by viabtc_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources
bch-ssl.viabtc.io,551,stratum+ssl,ViaBTC,BCH,SHA-256,Global,official,https://support.viabtc.com/hc/en-us/articles/14367481714191-Mining-Pools-Information,confirmed,active,2026-04-21,2026-05-11,Discovered by viabtc_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources
bch-ssl.viabtc.io,551,stratum+tcp,ViaBTC,BCH,SHA-256,Global,official,https://support.viabtc.com/hc/en-us/articles/14367481714191-Mining-Pools-Information,confirmed,active,2026-04-21,2026-05-11,Discovered by viabtc_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources
bch.viabtc.cc,3333,stratum+tcp,ViaBTC,BCH,SHA-256,Global,official,https://support.viabtc.com/hc/en-us/articles/14367481714191-Mining-Pools-Information,confirmed,active,2026-04-21,2026-05-11,Discovered by viabtc_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources
bch.viabtc.io,3333,stratum+tcp,ViaBTC,BCH,SHA-256,Global,official,https://support.viabtc.com/hc/en-us/articles/14367481714191-Mining-Pools-Information,confirmed,active,2026-04-21,2026-05-11,Discovered by viabtc_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources
bch.viabtc.top,3333,stratum+tcp,ViaBTC,BCH,SHA-256,Global,official,https://support.viabtc.com/hc/en-us/articles/14367481714191-Mining-Pools-Information,confirmed,active,2026-04-21,2026-05-11,Discovered by viabtc_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources
bitcoin.viabtc.io,443,stratum+tcp,ViaBTC,BTC,SHA-256,Global,official,https://support.viabtc.com/hc/en-us/articles/7207401012879-BTC-Mining,confirmed,active,2026-04-21,2026-05-11,Discovered by viabtc_btc_guide using html_stratum_extract. Official BTC-specific setup guide. auto_source=priority_sources
bitcoin.viabtc.io,3333,stratum+tcp,ViaBTC,BTC,SHA-256,Global,official,https://support.viabtc.com/hc/en-us/articles/7207401012879-BTC-Mining,confirmed,active,2026-04-17,2026-05-11,Official smart mining URL. | Discovered by viabtc_btc_guide using html_stratum_extract. Official BTC-specific setup guide. auto_source=priority_sources | Discovered by viabtc_btc_guide using html_stratum_extract. Official BTC-specific setup guide. auto_source=priority_sources | Discovered by viabtc_btc_guide using html_stratum_extract. Official BTC-specific setup guide. auto_source=priority_sources | Discovered by viabtc_btc_guide using html_stratum_extract. Official BTC-specific setup guide. auto_source=priority_sources
btc-ssl.powhashing.com,3333,stratum+ssl,ViaBTC,BTC,SHA-256,Global,official,https://support.viabtc.com/hc/en-us/articles/14367481714191-Mining-Pools-Information,confirmed,active,2026-04-21,2026-05-11,Discovered by viabtc_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources
btc-ssl.powhashing.com,3333,stratum+tcp,ViaBTC,BTC,SHA-256,Global,official,https://support.viabtc.com/hc/en-us/articles/14367481714191-Mining-Pools-Information,confirmed,active,2026-04-21,2026-05-11,Discovered by viabtc_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources
btc-ssl.viabtc.io,551,stratum+ssl,ViaBTC,BTC,SHA-256,Global,official,https://support.viabtc.com/hc/en-us/articles/14367481714191-Mining-Pools-Information,confirmed,active,2026-04-21,2026-05-11,Discovered by viabtc_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources
btc-ssl.viabtc.io,551,stratum+tcp,ViaBTC,BTC,SHA-256,Global,official,https://support.viabtc.com/hc/en-us/articles/14367481714191-Mining-Pools-Information,confirmed,active,2026-04-21,2026-05-11,Discovered by viabtc_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources
btc.powhashing.com,3333,stratum+tcp,ViaBTC,BTC,SHA-256,Global,official,https://support.viabtc.com/hc/en-us/articles/14367481714191-Mining-Pools-Information,confirmed,active,2026-04-21,2026-05-11,Discovered by viabtc_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources
btc.viabtc.cc,3333,stratum+tcp,ViaBTC,BTC,SHA-256,Global,official,https://support.viabtc.com/hc/en-us/articles/14367481714191-Mining-Pools-Information,confirmed,active,2026-04-21,2026-05-11,Discovered by viabtc_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources
btc.viabtc.io,443,stratum+tcp,ViaBTC,BTC,SHA-256,Global,official,https://support.viabtc.com/hc/en-us/articles/7207401012879-BTC-Mining,confirmed,active,2026-04-21,2026-05-11,Discovered by viabtc_btc_guide using html_stratum_extract. Official BTC-specific setup guide. auto_source=priority_sources
btc.viabtc.io,3333,stratum+tcp,ViaBTC,BTC,SHA-256,Global,official,https://support.viabtc.com/hc/en-us/articles/7207401012879-BTC-Mining; https://support.viabtc.com/hc/en-us/articles/14367481714191-Mining-Pools-Information,confirmed,active,2026-04-17,2026-05-11,Official BTC mining URL. | Discovered by viabtc_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources | Discovered by viabtc_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources | Discovered by viabtc_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources | Discovered by viabtc_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources
btc.viabtc.top,3333,stratum+tcp,ViaBTC,BTC,SHA-256,Global,official,https://support.viabtc.com/hc/en-us/articles/14367481714191-Mining-Pools-Information,confirmed,active,2026-04-21,2026-05-11,Discovered by viabtc_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources
mining.viabtc.io,301,stratum+tcp,ViaBTC,CKB,Eaglesong,Global,official,https://support.viabtc.com/hc/en-us/articles/14367481714191-Mining-Pools-Information,confirmed,active,2026-04-21,2026-05-11,Discovered by viabtc_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources
mining.viabtc.io,3001,stratum+tcp,ViaBTC,CKB,Eaglesong,Global,official,https://support.viabtc.com/hc/en-us/articles/14367481714191-Mining-Pools-Information,confirmed,active,2026-04-21,2026-05-11,Discovered by viabtc_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources
dash.powhashing.com,3004,stratum+tcp,ViaBTC,DASH,X11,Global,official,https://support.viabtc.com/hc/en-us/articles/14367481714191-Mining-Pools-Information,confirmed,active,2026-04-21,2026-05-11,Discovered by viabtc_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources
mining.viabtc.io,3004,stratum+tcp,ViaBTC,DASH,X11,Global,official,https://support.viabtc.com/hc/en-us/articles/14367481714191-Mining-Pools-Information,confirmed,active,2026-04-21,2026-05-11,Discovered by viabtc_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources
mining.viabtc.top,3004,stratum+tcp,ViaBTC,DASH,X11,Global,official,https://support.viabtc.com/hc/en-us/articles/14367481714191-Mining-Pools-Information,confirmed,active,2026-04-21,2026-05-11,Discovered by viabtc_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources
mining.viabtc.io,310,stratum+tcp,ViaBTC,ETC,Etchash,Global,official,https://support.viabtc.com/hc/en-us/articles/14367481714191-Mining-Pools-Information,confirmed,active,2026-04-21,2026-05-11,Discovered by viabtc_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources
mining.viabtc.io,3010,stratum+tcp,ViaBTC,ETC,Etchash,Global,official,https://support.viabtc.com/hc/en-us/articles/14367481714191-Mining-Pools-Information,confirmed,active,2026-04-21,2026-05-11,Discovered by viabtc_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources
mining.viabtc.io,308,stratum+tcp,ViaBTC,HNS,Blake2B+SHA3,Global,official,https://support.viabtc.com/hc/en-us/articles/14367481714191-Mining-Pools-Information,confirmed,active,2026-04-21,2026-05-11,Discovered by viabtc_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources
mining.viabtc.io,3008,stratum+tcp,ViaBTC,HNS,Blake2B+SHA3,Global,official,https://support.viabtc.com/hc/en-us/articles/14367481714191-Mining-Pools-Information,confirmed,active,2026-04-21,2026-05-11,Discovered by viabtc_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources
hash-ssl.viabtc.top,3015,stratum+ssl,ViaBTC,KAS,kHeavyHash,Global,official,https://support.viabtc.com/hc/en-us/articles/14367481714191-Mining-Pools-Information,confirmed,active,2026-04-21,2026-05-11,Discovered by viabtc_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources
hash-ssl.viabtc.top,3015,stratum+tcp,ViaBTC,KAS,kHeavyHash,Global,official,https://support.viabtc.com/hc/en-us/articles/14367481714191-Mining-Pools-Information,confirmed,active,2026-04-21,2026-05-11,Discovered by viabtc_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources
hash.viabtc.io,315,stratum+tcp,ViaBTC,KAS,kHeavyHash,Global,official,https://support.viabtc.com/hc/en-us/articles/14367481714191-Mining-Pools-Information,confirmed,active,2026-04-21,2026-05-11,Discovered by viabtc_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources
kas-ssl.powhashing.com,3015,stratum+ssl,ViaBTC,KAS,kHeavyHash,Global,official,https://support.viabtc.com/hc/en-us/articles/14367481714191-Mining-Pools-Information,confirmed,active,2026-04-21,2026-05-11,Discovered by viabtc_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources
kas-ssl.powhashing.com,3015,stratum+tcp,ViaBTC,KAS,kHeavyHash,Global,official,https://support.viabtc.com/hc/en-us/articles/14367481714191-Mining-Pools-Information,confirmed,active,2026-04-21,2026-05-11,Discovered by viabtc_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources
kas.powhashing.com,315,stratum+tcp,ViaBTC,KAS,kHeavyHash,Global,official,https://support.viabtc.com/hc/en-us/articles/14367481714191-Mining-Pools-Information,confirmed,active,2026-04-21,2026-05-11,Discovered by viabtc_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources
mining.viabtc.io,315,stratum+tcp,ViaBTC,KAS,kHeavyHash,Global,official,https://support.viabtc.com/hc/en-us/articles/14367481714191-Mining-Pools-Information,confirmed,active,2026-04-21,2026-05-11,Discovered by viabtc_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources
ltc-ssl.powhashing.com,4444,stratum+ssl,ViaBTC,LTC,Scrypt,Global,official,https://support.viabtc.com/hc/en-us/articles/14367481714191-Mining-Pools-Information,confirmed,active,2026-04-21,2026-05-11,Discovered by viabtc_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources
ltc-ssl.powhashing.com,4444,stratum+tcp,ViaBTC,LTC,Scrypt,Global,official,https://support.viabtc.com/hc/en-us/articles/14367481714191-Mining-Pools-Information,confirmed,active,2026-04-21,2026-05-11,Discovered by viabtc_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources
ltc-ssl.viabtc.io,551,stratum+ssl,ViaBTC,LTC,Scrypt,Global,official,https://support.viabtc.com/hc/en-us/articles/14367481714191-Mining-Pools-Information,confirmed,active,2026-04-21,2026-05-11,Discovered by viabtc_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources
ltc-ssl.viabtc.io,551,stratum+tcp,ViaBTC,LTC,Scrypt,Global,official,https://support.viabtc.com/hc/en-us/articles/14367481714191-Mining-Pools-Information,confirmed,active,2026-04-21,2026-05-11,Discovered by viabtc_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources
ltc.powhashing.com,3333,stratum+tcp,ViaBTC,LTC,Scrypt,Global,official,https://support.viabtc.com/hc/en-us/articles/14367481714191-Mining-Pools-Information,confirmed,active,2026-04-21,2026-05-11,Discovered by viabtc_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources
ltc.viabtc.cc,3333,stratum+tcp,ViaBTC,LTC,Scrypt,Global,official,https://support.viabtc.com/hc/en-us/articles/14367481714191-Mining-Pools-Information,confirmed,active,2026-04-21,2026-05-11,Discovered by viabtc_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources
ltc.viabtc.io,3333,stratum+tcp,ViaBTC,LTC,Scrypt,Global,official,https://support.viabtc.com/hc/en-us/articles/14367481714191-Mining-Pools-Information,confirmed,active,2026-04-21,2026-05-11,Discovered by viabtc_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources
ltc.viabtc.top,3333,stratum+tcp,ViaBTC,LTC,Scrypt,Global,official,https://support.viabtc.com/hc/en-us/articles/14367481714191-Mining-Pools-Information,confirmed,active,2026-04-21,2026-05-11,Discovered by viabtc_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources
mining.viabtc.io,314,stratum+tcp,ViaBTC,XEC,SHA-256,Global,official,https://support.viabtc.com/hc/en-us/articles/14367481714191-Mining-Pools-Information,confirmed,active,2026-04-21,2026-05-11,Discovered by viabtc_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources
mining.viabtc.io,3014,stratum+tcp,ViaBTC,XEC,SHA-256,Global,official,https://support.viabtc.com/hc/en-us/articles/14367481714191-Mining-Pools-Information,confirmed,active,2026-04-21,2026-05-11,Discovered by viabtc_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources
hash-ssl.viabtc.top,3002,stratum+ssl,ViaBTC,ZEC,Equihash,Global,official,https://support.viabtc.com/hc/en-us/articles/14367481714191-Mining-Pools-Information,confirmed,active,2026-04-21,2026-05-11,Discovered by viabtc_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources
hash-ssl.viabtc.top,3002,stratum+tcp,ViaBTC,ZEC,Equihash,Global,official,https://support.viabtc.com/hc/en-us/articles/14367481714191-Mining-Pools-Information,confirmed,active,2026-04-21,2026-05-11,Discovered by viabtc_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources
mining.viabtc.io,3002,stratum+tcp,ViaBTC,ZEC,Equihash,Global,official,https://support.viabtc.com/hc/en-us/articles/14367481714191-Mining-Pools-Information,confirmed,active,2026-04-21,2026-05-11,Discovered by viabtc_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources
mining.viabtc.top,3002,stratum+tcp,ViaBTC,ZEC,Equihash,Global,official,https://support.viabtc.com/hc/en-us/articles/14367481714191-Mining-Pools-Information,confirmed,active,2026-04-21,2026-05-11,Discovered by viabtc_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources
zec.powhashing.com,3002,stratum+tcp,ViaBTC,ZEC,Equihash,Global,official,https://support.viabtc.com/hc/en-us/articles/14367481714191-Mining-Pools-Information,confirmed,active,2026-04-21,2026-05-11,Discovered by viabtc_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources
bch.bitmernsolo.com,13103,stratum+tcp,bitmernsolo.com,BCH,SHA-256,Global,official,https://www.bitmernsolo.com/docs; https://www.bitmernsolo.com/getting-started,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain bitmernsolo.com. auto_source=official_site_crawl
bch.bitmernsolo.com,13113,stratum+tcp,bitmernsolo.com,BCH,SHA-256,Global,official,https://www.bitmernsolo.com/docs; https://www.bitmernsolo.com/getting-started,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain bitmernsolo.com. auto_source=official_site_crawl
bch.bitmernsolo.com,13123,stratum+tcp,bitmernsolo.com,BCH,SHA-256,Global,official,https://www.bitmernsolo.com/docs; https://www.bitmernsolo.com/getting-started,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain bitmernsolo.com. auto_source=official_site_crawl
btc.bitmernsolo.com,3102,stratum+tcp,bitmernsolo.com,BTC,SHA-256,Global,official,https://www.bitmernsolo.com/; https://www.bitmernsolo.com/docs; https://www.bitmernsolo.com/getting-started,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain bitmernsolo.com. auto_source=official_site_crawl
btc.bitmernsolo.com,3112,stratum+tcp,bitmernsolo.com,BTC,SHA-256,Global,official,https://www.bitmernsolo.com/docs; https://www.bitmernsolo.com/getting-started,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain bitmernsolo.com. auto_source=official_site_crawl
btc.bitmernsolo.com,3122,stratum+tcp,bitmernsolo.com,BTC,SHA-256,Global,official,https://www.bitmernsolo.com/docs; https://www.bitmernsolo.com/getting-started,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain bitmernsolo.com. auto_source=official_site_crawl
btc.bitmernsolo.com,3132,stratum+tcp,bitmernsolo.com,BTC,SHA-256,Global,official,https://www.bitmernsolo.com/docs; https://www.bitmernsolo.com/getting-started,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain bitmernsolo.com. auto_source=official_site_crawl
doge.bitmernsolo.com,3062,stratum+tcp,bitmernsolo.com,DOGE,Scrypt,Global,official,https://www.bitmernsolo.com/docs; https://www.bitmernsolo.com/getting-started,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain bitmernsolo.com. auto_source=official_site_crawl
doge.bitmernsolo.com,3072,stratum+tcp,bitmernsolo.com,DOGE,Scrypt,Global,official,https://www.bitmernsolo.com/docs; https://www.bitmernsolo.com/getting-started,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain bitmernsolo.com. auto_source=official_site_crawl
ltc.bitmernsolo.com,3032,stratum+tcp,bitmernsolo.com,LTC,Scrypt,Global,official,https://www.bitmernsolo.com/docs; https://www.bitmernsolo.com/getting-started,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain bitmernsolo.com. auto_source=official_site_crawl
ltc.bitmernsolo.com,3042,stratum+tcp,bitmernsolo.com,LTC,Scrypt,Global,official,https://www.bitmernsolo.com/docs; https://www.bitmernsolo.com/getting-started,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain bitmernsolo.com. auto_source=official_site_crawl
ltc.bitmernsolo.com,3052,stratum+tcp,bitmernsolo.com,LTC,Scrypt,Global,official,https://www.bitmernsolo.com/docs; https://www.bitmernsolo.com/getting-started,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain bitmernsolo.com. auto_source=official_site_crawl
bch.capspool.io,4444,stratum+tcp,capspool.io,BCH,SHA-256,Global,official,https://capspool.io/,confirmed,active,2026-08-10,2026-08-10,Discovered by shallow crawling official website domain capspool.io. auto_source=official_site_crawl
bitcoin.cedric-crispin.com,4544,stratum+tcp,cedric-crispin.com,BTC,SHA-256,Global,official,https://bitcoin.cedric-crispin.com/start-mining/,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain bitcoin.cedric-crispin.com. auto_source=official_site_crawl
bitcoin.cedric-crispin.com,4545,stratum+tcp,cedric-crispin.com,BTC,SHA-256,Global,official,https://bitcoin.cedric-crispin.com/start-mining/,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain bitcoin.cedric-crispin.com. auto_source=official_site_crawl
bch-hk.dogpool.work,1811,stratum+tcp,dogpool.work,BCH,SHA-256,Global,official,https://dogpool.work/bch/index,confirmed,active,2026-04-21,2026-05-04,Discovered by shallow crawling official website domain dogpool.work. auto_source=official_site_crawl
bch-hk.dogpool.work,1812,stratum+ssl,dogpool.work,BCH,SHA-256,Global,official,https://dogpool.work/bch/index,confirmed,active,2026-04-21,2026-05-04,Discovered by shallow crawling official website domain dogpool.work. auto_source=official_site_crawl
bch-hk.dogpool.work,1812,stratum+tcp,dogpool.work,BCH,SHA-256,Global,official,https://dogpool.work/bch/index,confirmed,active,2026-04-21,2026-05-04,Discovered by shallow crawling official website domain dogpool.work. auto_source=official_site_crawl
bch-ru.dogpool.work,1811,stratum+tcp,dogpool.work,BCH,SHA-256,Global,official,https://dogpool.work/bch/index,confirmed,active,2026-04-21,2026-05-04,Discovered by shallow crawling official website domain dogpool.work. auto_source=official_site_crawl
bch-ru.dogpool.work,1812,stratum+ssl,dogpool.work,BCH,SHA-256,Global,official,https://dogpool.work/bch/index,confirmed,active,2026-04-21,2026-05-04,Discovered by shallow crawling official website domain dogpool.work. auto_source=official_site_crawl
bch-ru.dogpool.work,1812,stratum+tcp,dogpool.work,BCH,SHA-256,Global,official,https://dogpool.work/bch/index,confirmed,active,2026-04-21,2026-05-04,Discovered by shallow crawling official website domain dogpool.work. auto_source=official_site_crawl
bch-us.dogpool.work,1811,stratum+tcp,dogpool.work,BCH,SHA-256,USA,official,https://dogpool.work/bch/index,confirmed,active,2026-04-21,2026-05-04,Discovered by shallow crawling official website domain dogpool.work. auto_source=official_site_crawl
bch-us.dogpool.work,1812,stratum+ssl,dogpool.work,BCH,SHA-256,USA,official,https://dogpool.work/bch/index,confirmed,active,2026-04-21,2026-05-04,Discovered by shallow crawling official website domain dogpool.work. auto_source=official_site_crawl
bch-us.dogpool.work,1812,stratum+tcp,dogpool.work,BCH,SHA-256,USA,official,https://dogpool.work/bch/index,confirmed,active,2026-04-21,2026-05-04,Discovered by shallow crawling official website domain dogpool.work. auto_source=official_site_crawl
btc-hk.dogpool.work,1801,stratum+tcp,dogpool.work,BTC,SHA-256,Global,official,https://dogpool.work/btc/index,confirmed,active,2026-04-21,2026-05-04,Discovered by shallow crawling official website domain dogpool.work. auto_source=official_site_crawl
btc-hk.dogpool.work,1802,stratum+ssl,dogpool.work,BTC,SHA-256,Global,official,https://dogpool.work/btc/index,confirmed,active,2026-04-21,2026-05-04,Discovered by shallow crawling official website domain dogpool.work. auto_source=official_site_crawl
btc-hk.dogpool.work,1802,stratum+tcp,dogpool.work,BTC,SHA-256,Global,official,https://dogpool.work/btc/index,confirmed,active,2026-04-21,2026-05-04,Discovered by shallow crawling official website domain dogpool.work. auto_source=official_site_crawl
btc-ru.dogpool.work,1801,stratum+tcp,dogpool.work,BTC,SHA-256,Global,official,https://dogpool.work/btc/index,confirmed,active,2026-04-21,2026-05-04,Discovered by shallow crawling official website domain dogpool.work. auto_source=official_site_crawl
btc-ru.dogpool.work,1802,stratum+ssl,dogpool.work,BTC,SHA-256,Global,official,https://dogpool.work/btc/index,confirmed,active,2026-04-21,2026-05-04,Discovered by shallow crawling official website domain dogpool.work. auto_source=official_site_crawl
btc-ru.dogpool.work,1802,stratum+tcp,dogpool.work,BTC,SHA-256,Global,official,https://dogpool.work/btc/index,confirmed,active,2026-04-21,2026-05-04,Discovered by shallow crawling official website domain dogpool.work. auto_source=official_site_crawl
btc-us.dogpool.work,1801,stratum+tcp,dogpool.work,BTC,SHA-256,USA,official,https://dogpool.work/btc/index,confirmed,active,2026-04-21,2026-05-04,Discovered by shallow crawling official website domain dogpool.work. auto_source=official_site_crawl
btc-us.dogpool.work,1802,stratum+ssl,dogpool.work,BTC,SHA-256,USA,official,https://dogpool.work/btc/index,confirmed,active,2026-04-21,2026-05-04,Discovered by shallow crawling official website domain dogpool.work. auto_source=official_site_crawl
btc-us.dogpool.work,1802,stratum+tcp,dogpool.work,BTC,SHA-256,USA,official,https://dogpool.work/btc/index,confirmed,active,2026-04-21,2026-05-04,Discovered by shallow crawling official website domain dogpool.work. auto_source=official_site_crawl
ltc-hk.dogpool.work,1821,stratum+tcp,dogpool.work,LTC,Scrypt,Global,official,https://dogpool.work/ltc/index,confirmed,active,2026-04-21,2026-05-04,Discovered by shallow crawling official website domain dogpool.work. auto_source=official_site_crawl
ltc-hk.dogpool.work,1822,stratum+ssl,dogpool.work,LTC,Scrypt,Global,official,https://dogpool.work/ltc/index,confirmed,active,2026-04-21,2026-05-04,Discovered by shallow crawling official website domain dogpool.work. auto_source=official_site_crawl
ltc-hk.dogpool.work,1822,stratum+tcp,dogpool.work,LTC,Scrypt,Global,official,https://dogpool.work/ltc/index,confirmed,active,2026-04-21,2026-05-04,Discovered by shallow crawling official website domain dogpool.work. auto_source=official_site_crawl
ltc-ru.dogpool.work,1821,stratum+tcp,dogpool.work,LTC,Scrypt,Global,official,https://dogpool.work/ltc/index,confirmed,active,2026-04-21,2026-05-04,Discovered by shallow crawling official website domain dogpool.work. auto_source=official_site_crawl
ltc-ru.dogpool.work,1822,stratum+ssl,dogpool.work,LTC,Scrypt,Global,official,https://dogpool.work/ltc/index,confirmed,active,2026-04-21,2026-05-04,Discovered by shallow crawling official website domain dogpool.work. auto_source=official_site_crawl
ltc-ru.dogpool.work,1822,stratum+tcp,dogpool.work,LTC,Scrypt,Global,official,https://dogpool.work/ltc/index,confirmed,active,2026-04-21,2026-05-04,Discovered by shallow crawling official website domain dogpool.work. auto_source=official_site_crawl
ltc-us.dogpool.work,1821,stratum+tcp,dogpool.work,LTC,Scrypt,USA,official,https://dogpool.work/ltc/index,confirmed,active,2026-04-21,2026-05-04,Discovered by shallow crawling official website domain dogpool.work. auto_source=official_site_crawl
ltc-us.dogpool.work,1822,stratum+ssl,dogpool.work,LTC,Scrypt,USA,official,https://dogpool.work/ltc/index,confirmed,active,2026-04-21,2026-05-04,Discovered by shallow crawling official website domain dogpool.work. auto_source=official_site_crawl
ltc-us.dogpool.work,1822,stratum+tcp,dogpool.work,LTC,Scrypt,USA,official,https://dogpool.work/ltc/index,confirmed,active,2026-04-21,2026-05-04,Discovered by shallow crawling official website domain dogpool.work. auto_source=official_site_crawl
btc-kz.f2pool.com,3333,stratum+tcp,f2pool.com,BTC,SHA-256,Global,official,https://www.f2pool.kz/,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain f2pool.kz. auto_source=official_site_crawl
btc.gokby.com,3334,stratum+ssl,gokby.com,BTC,SHA-256,Global,official,https://gokby.com/; https://gokby.com/home,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain gokby.com. auto_source=official_site_crawl
btc.gokby.com,3334,stratum+tcp,gokby.com,BTC,SHA-256,Global,official,https://gokby.com/; https://gokby.com/home; https://gokby.com/getting_started; https://gokby.com/miner_stats,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain gokby.com. auto_source=official_site_crawl
btc.gokby.com,3346,stratum+ssl,gokby.com,BTC,SHA-256,Global,official,https://gokby.com/; https://gokby.com/home,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain gokby.com. auto_source=official_site_crawl
